Location,Unit,Disturbance,Transect,Plot,Spcode,Condition,DBH (cm)
Stevens Brook (Plummers Ledge),5/15,C,1,25,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,1,25,FAGR,1,3.3
Stevens Brook (Plummers Ledge),5/15,C,1,25,PIST,1,3.7
Stevens Brook (Plummers Ledge),5/15,C,1,25,FAGR,1,3.3
Stevens Brook (Plummers Ledge),5/15,C,1,25,FAGR,1,3.3
Stevens Brook (Plummers Ledge),5/15,C,1,25,FAGR,1,3.3
Stevens Brook (Plummers Ledge),5/15,C,1,25,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,1,25,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,1,25,PIST,1,2
Stevens Brook (Plummers Ledge),5/15,C,1,25,FAGR,1,2.4
Stevens Brook (Plummers Ledge),5/15,C,1,25,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,1,25,BEAL,1,5.5
Stevens Brook (Plummers Ledge),5/15,C,1,25,QURU,1,44.6
Stevens Brook (Plummers Ledge),5/15,C,1,25,PIST,1,3.9
Stevens Brook (Plummers Ledge),5/15,C,1,25,FAGR,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,1,25,ACSA,1,16.2
Stevens Brook (Plummers Ledge),5/15,C,1,25,ABBA,1,5.2
Stevens Brook (Plummers Ledge),5/15,C,1,25,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,1,25,FAGR,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,1,35,QURU,1,29.8
Stevens Brook (Plummers Ledge),5/15,C,1,35,FAGR,1,2.1
Stevens Brook (Plummers Ledge),5/15,C,1,35,PIST,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,1,35,QURU,1,20.3
Stevens Brook (Plummers Ledge),5/15,C,1,35,FAGR,1,2
Stevens Brook (Plummers Ledge),5/15,C,1,35,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,1,35,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,1,35,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,1,35,ABBA,1,5
Stevens Brook (Plummers Ledge),5/15,C,1,35,ABBA,1,13.7
Stevens Brook (Plummers Ledge),5/15,C,1,35,QURU,1,52.2
Stevens Brook (Plummers Ledge),5/15,C,1,45,ACRU,1,44.6
Stevens Brook (Plummers Ledge),5/15,C,1,45,ABBA,1,3.2
Stevens Brook (Plummers Ledge),5/15,C,1,45,FAGR,1,3.3
Stevens Brook (Plummers Ledge),5/15,C,1,45,FAGR,1,2.4
Stevens Brook (Plummers Ledge),5/15,C,1,45,BEAL,1,10.4
Stevens Brook (Plummers Ledge),5/15,C,1,5,FAGR,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,1,5,FAGR,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,1,5,FAGR,1,2
Stevens Brook (Plummers Ledge),5/15,C,1,5,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,1,5,FAGR,1,2.1
Stevens Brook (Plummers Ledge),5/15,C,1,5,FAGR,1,2.1
Stevens Brook (Plummers Ledge),5/15,C,1,5,FAGR,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,1,5,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,1,5,FAGR,1,2.9
Stevens Brook (Plummers Ledge),5/15,C,1,5,FAGR,1,2.1
Stevens Brook (Plummers Ledge),5/15,C,1,5,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,1,5,FAGR,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,1,5,FAGR,1,2
Stevens Brook (Plummers Ledge),5/15,C,1,5,QURU,1,53.9
Stevens Brook (Plummers Ledge),5/15,C,1,5,FAGR,1,2.7
Stevens Brook (Plummers Ledge),5/15,C,1,55,QURU,1,56.5
Stevens Brook (Plummers Ledge),5/15,C,1,55,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,1,55,FAGR,1,2
Stevens Brook (Plummers Ledge),5/15,C,1,55,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,1,55,FAGR,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,1,65,ACRU,1,23.5
Stevens Brook (Plummers Ledge),5/15,C,1,65,ACRU,1,31.8
Stevens Brook (Plummers Ledge),5/15,C,1,65,ACRU,1,23.8
Stevens Brook (Plummers Ledge),5/15,C,1,65,FAGR,1,2
Stevens Brook (Plummers Ledge),5/15,C,1,65,FAGR,1,16.4
Stevens Brook (Plummers Ledge),5/15,C,1,65,QURU,1,55.6
Stevens Brook (Plummers Ledge),5/15,C,1,75,FAGR,1,17.7
Stevens Brook (Plummers Ledge),5/15,C,1,75,FAGR,1,12.4
Stevens Brook (Plummers Ledge),5/15,C,1,75,FAGR,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,1,75,FAGR,1,3.1
Stevens Brook (Plummers Ledge),5/15,C,1,75,FAGR,1,9.8
Stevens Brook (Plummers Ledge),5/15,C,1,75,FAGR,1,11.5
Stevens Brook (Plummers Ledge),5/15,C,1,75,FAGR,1,2.1
Stevens Brook (Plummers Ledge),5/15,C,1,75,ACRU,1,16.3
Stevens Brook (Plummers Ledge),5/15,C,1,75,ACRU,1,9.2
Stevens Brook (Plummers Ledge),5/15,C,1,75,ABBA,1,5.2
Stevens Brook (Plummers Ledge),5/15,C,1,75,ABBA,1,6.2
Stevens Brook (Plummers Ledge),5/15,C,1,75,ACRU,1,8.6
Stevens Brook (Plummers Ledge),5/15,C,1,85,ACRU,1,16.5
Stevens Brook (Plummers Ledge),5/15,C,1,85,FAGR,1,7.2
Stevens Brook (Plummers Ledge),5/15,C,1,85,FAGR,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,1,85,FAGR,1,3
Stevens Brook (Plummers Ledge),5/15,C,1,85,QURU,1,31.3
Stevens Brook (Plummers Ledge),5/15,C,1,85,FAGR,1,10
Stevens Brook (Plummers Ledge),5/15,C,1,85,FAGR,1,5.3
Stevens Brook (Plummers Ledge),5/15,C,1,85,FAGR,1,3
Stevens Brook (Plummers Ledge),5/15,C,1,85,FAGR,1,3.8
Stevens Brook (Plummers Ledge),5/15,C,1,85,FAGR,1,4.8
Stevens Brook (Plummers Ledge),5/15,C,1,85,HAVI,1,4
Stevens Brook (Plummers Ledge),5/15,C,1,85,HAVI,1,4.2
Stevens Brook (Plummers Ledge),5/15,C,1,85,HAVI,1,3.9
Stevens Brook (Plummers Ledge),5/15,C,1,85,HAVI,1,3.5
Stevens Brook (Plummers Ledge),5/15,C,1,85,FAGR,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,1,85,FAGR,1,6.2
Stevens Brook (Plummers Ledge),5/15,C,1,95,QURU,1,51.2
Stevens Brook (Plummers Ledge),5/15,C,1,95,QURU,1,41.3
Stevens Brook (Plummers Ledge),5/15,C,1,95,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,1,95,FAGR,1,6.9
Stevens Brook (Plummers Ledge),5/15,C,1,95,FAGR,1,4.6
Stevens Brook (Plummers Ledge),5/15,C,1,95,FAGR,1,7.9
Stevens Brook (Plummers Ledge),5/15,C,1,95,FAGR,1,5.6
Stevens Brook (Plummers Ledge),5/15,C,1,95,FAGR,1,7.2
Stevens Brook (Plummers Ledge),5/15,C,1,95,FAGR,1,4
Stevens Brook (Plummers Ledge),5/15,C,2,15,FRAM,1,3.6
Stevens Brook (Plummers Ledge),5/15,C,2,15,ACPE,1,4.9
Stevens Brook (Plummers Ledge),5/15,C,2,15,ACPE,1,3.8
Stevens Brook (Plummers Ledge),5/15,C,2,15,BEAL,0,27.7
Stevens Brook (Plummers Ledge),5/15,C,2,15,BEAL,1,2.1
Stevens Brook (Plummers Ledge),5/15,C,2,15,BEAL,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,2,15,FAGR,1,6
Stevens Brook (Plummers Ledge),5/15,C,2,15,FAGR,1,3.3
Stevens Brook (Plummers Ledge),5/15,C,2,25,FAGR,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,2,25,FAGR,1,4.7
Stevens Brook (Plummers Ledge),5/15,C,2,25,FAGR,1,4.4
Stevens Brook (Plummers Ledge),5/15,C,2,25,FAGR,1,2.7
Stevens Brook (Plummers Ledge),5/15,C,2,25,TSCA,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,2,25,FAGR,1,4.2
Stevens Brook (Plummers Ledge),5/15,C,2,25,FRAM,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,2,25,FRAM,1,3.1
Stevens Brook (Plummers Ledge),5/15,C,2,25,FAGR,1,2.4
Stevens Brook (Plummers Ledge),5/15,C,2,25,FAGR,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,2,25,FAGR,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,2,25,ACPE,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,2,25,PIST,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,2,25,PIST,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,2,25,PIST,1,2.1
Stevens Brook (Plummers Ledge),5/15,C,2,25,PIST,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,2,25,PIST,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,2,25,PIST,1,3.7
Stevens Brook (Plummers Ledge),5/15,C,2,25,PIST,1,3
Stevens Brook (Plummers Ledge),5/15,C,2,25,PIST,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,2,25,TSCA,1,2.9
Stevens Brook (Plummers Ledge),5/15,C,2,35,PIST,1,2
Stevens Brook (Plummers Ledge),5/15,C,2,35,PIST,1,2.1
Stevens Brook (Plummers Ledge),5/15,C,2,35,FAGR,1,4.1
Stevens Brook (Plummers Ledge),5/15,C,2,35,ACPE,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,2,35,FRAM,1,20.4
Stevens Brook (Plummers Ledge),5/15,C,2,35,HAVI,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,2,35,PIST,1,2.7
Stevens Brook (Plummers Ledge),5/15,C,2,35,ACPE,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,2,35,ACPE,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,2,35,ACPE,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,2,35,ACPE,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,2,35,ACRU,1,3.4
Stevens Brook (Plummers Ledge),5/15,C,2,35,ACRU,1,3.5
Stevens Brook (Plummers Ledge),5/15,C,2,35,FAGR,1,3.5
Stevens Brook (Plummers Ledge),5/15,C,2,35,ACPE,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,2,35,HAVI,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,2,35,HAVI,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,2,35,HAVI,1,2.4
Stevens Brook (Plummers Ledge),5/15,C,2,35,HAVI,1,2.4
Stevens Brook (Plummers Ledge),5/15,C,2,45,FAGR,1,2.1
Stevens Brook (Plummers Ledge),5/15,C,2,45,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,2,45,ACPE,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,2,45,PIST,1,2.9
Stevens Brook (Plummers Ledge),5/15,C,2,45,HAVI,1,2.7
Stevens Brook (Plummers Ledge),5/15,C,2,45,HAVI,1,3.4
Stevens Brook (Plummers Ledge),5/15,C,2,45,ACPE,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,2,45,HAVI,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,2,45,HAVI,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,2,45,ACRU,1,5.9
Stevens Brook (Plummers Ledge),5/15,C,2,45,ACRU,1,7.9
Stevens Brook (Plummers Ledge),5/15,C,2,45,ACRU,1,6.2
Stevens Brook (Plummers Ledge),5/15,C,2,45,ACRU,1,4.6
Stevens Brook (Plummers Ledge),5/15,C,2,45,ACRU,1,3.1
Stevens Brook (Plummers Ledge),5/15,C,2,45,HAVI,1,3.2
Stevens Brook (Plummers Ledge),5/15,C,2,5,PIST,1,73.4
Stevens Brook (Plummers Ledge),5/15,C,2,5,PIRU,1,10.5
Stevens Brook (Plummers Ledge),5/15,C,2,5,QURU,1,54.7
Stevens Brook (Plummers Ledge),5/15,C,2,50,HAVI,1,2.7
Stevens Brook (Plummers Ledge),5/15,C,2,50,HAVI,1,3.1
Stevens Brook (Plummers Ledge),5/15,C,2,50,HAVI,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,2,50,HAVI,1,3.1
Stevens Brook (Plummers Ledge),5/15,C,2,50,FAGR,1,3.3
Stevens Brook (Plummers Ledge),5/15,C,2,50,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,2,50,FAGR,1,3.2
Stevens Brook (Plummers Ledge),5/15,C,2,50,FAGR,1,2.9
Stevens Brook (Plummers Ledge),5/15,C,2,50,FAGR,1,2
Stevens Brook (Plummers Ledge),5/15,C,2,50,FAGR,1,3.9
Stevens Brook (Plummers Ledge),5/15,C,2,50,FAGR,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,2,50,HAVI,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,2,50,HAVI,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,2,50,HAVI,1,2.4
Stevens Brook (Plummers Ledge),5/15,C,2,50,HAVI,1,3.2
Stevens Brook (Plummers Ledge),5/15,C,2,50,HAVI,1,3.5
Stevens Brook (Plummers Ledge),5/15,C,2,50,HAVI,1,2.1
Stevens Brook (Plummers Ledge),5/15,C,2,50,HAVI,1,3.1
Stevens Brook (Plummers Ledge),5/15,C,2,50,FAGR,1,3.5
Stevens Brook (Plummers Ledge),5/15,C,2,50,FAGR,1,2.4
Stevens Brook (Plummers Ledge),5/15,C,2,50,FAGR,1,2.7
Stevens Brook (Plummers Ledge),5/15,C,2,60,ACRU,1,25.4
Stevens Brook (Plummers Ledge),5/15,C,2,60,ACRU,1,22.3
Stevens Brook (Plummers Ledge),5/15,C,2,60,QURU,1,26.7
Stevens Brook (Plummers Ledge),5/15,C,2,60,FAGR,1,2.4
Stevens Brook (Plummers Ledge),5/15,C,2,60,FAGR,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,2,70,POTR,1,3
Stevens Brook (Plummers Ledge),5/15,C,2,70,HAVI,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,2,70,ACRU,1,4.2
Stevens Brook (Plummers Ledge),5/15,C,2,70,FRAM,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,2,70,ACRU,1,30.6
Stevens Brook (Plummers Ledge),5/15,C,2,70,HAVI,1,2
Stevens Brook (Plummers Ledge),5/15,C,2,70,HAVI,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,2,70,HAVI,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,2,70,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,2,70,FAGR,1,3
Stevens Brook (Plummers Ledge),5/15,C,3,15,QURU,1,48.3
Stevens Brook (Plummers Ledge),5/15,C,3,15,ACPE,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,3,15,FAGR,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,3,15,FAGR,1,2.4
Stevens Brook (Plummers Ledge),5/15,C,3,15,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,3,15,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,3,15,ACPE,1,2.4
Stevens Brook (Plummers Ledge),5/15,C,3,15,FAGR,1,2.7
Stevens Brook (Plummers Ledge),5/15,C,3,15,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,3,15,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,3,15,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,3,15,FAGR,1,5.9
Stevens Brook (Plummers Ledge),5/15,C,3,15,QURU,1,40.3
Stevens Brook (Plummers Ledge),5/15,C,3,15,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,3,15,FAGR,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,3,15,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,3,15,ACPE,1,3
Stevens Brook (Plummers Ledge),5/15,C,3,15,ACPE,1,3
Stevens Brook (Plummers Ledge),5/15,C,3,15,ACPE,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,3,15,ACPE,1,2.4
Stevens Brook (Plummers Ledge),5/15,C,3,25,ACPE,1,5.8
Stevens Brook (Plummers Ledge),5/15,C,3,25,PIST,1,45.7
Stevens Brook (Plummers Ledge),5/15,C,3,25,FAGR,1,3.8
Stevens Brook (Plummers Ledge),5/15,C,3,25,FAGR,1,3.9
Stevens Brook (Plummers Ledge),5/15,C,3,25,QURU,1,16.1
Stevens Brook (Plummers Ledge),5/15,C,3,25,FAGR,1,2
Stevens Brook (Plummers Ledge),5/15,C,3,25,ACPE,1,2.4
Stevens Brook (Plummers Ledge),5/15,C,3,25,PIRU,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,3,25,FAGR,1,4.6
Stevens Brook (Plummers Ledge),5/15,C,3,25,QURU,1,19.9
Stevens Brook (Plummers Ledge),5/15,C,3,25,QURU,1,28.4
Stevens Brook (Plummers Ledge),5/15,C,3,25,ACRU,1,11
Stevens Brook (Plummers Ledge),5/15,C,3,25,QURU,1,31.3
Stevens Brook (Plummers Ledge),5/15,C,3,25,FAGR,1,17.3
Stevens Brook (Plummers Ledge),5/15,C,3,25,QURU,1,33.4
Stevens Brook (Plummers Ledge),5/15,C,3,25,FAGR,0,5
Stevens Brook (Plummers Ledge),5/15,C,3,35,FAGR,1,18
Stevens Brook (Plummers Ledge),5/15,C,3,35,UNK,0,12.3
Stevens Brook (Plummers Ledge),5/15,C,3,35,PIST,1,26.5
Stevens Brook (Plummers Ledge),5/15,C,3,35,FAGR,1,6.5
Stevens Brook (Plummers Ledge),5/15,C,3,35,TSCA,1,34.3
Stevens Brook (Plummers Ledge),5/15,C,3,35,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,3,35,FAGR,1,10
Stevens Brook (Plummers Ledge),5/15,C,3,35,FAGR,1,8.4
Stevens Brook (Plummers Ledge),5/15,C,3,35,FAGR,1,8
Stevens Brook (Plummers Ledge),5/15,C,3,35,OSVI,1,3.3
Stevens Brook (Plummers Ledge),5/15,C,3,35,QURU,1,54.4
Stevens Brook (Plummers Ledge),5/15,C,3,45,FAGR,1,8.1
Stevens Brook (Plummers Ledge),5/15,C,3,45,FAGR,1,18.9
Stevens Brook (Plummers Ledge),5/15,C,3,45,QURU,1,34.9
Stevens Brook (Plummers Ledge),5/15,C,3,45,FAGR,1,13.6
Stevens Brook (Plummers Ledge),5/15,C,3,45,FAGR,1,9.8
Stevens Brook (Plummers Ledge),5/15,C,3,45,FAGR,1,2.9
Stevens Brook (Plummers Ledge),5/15,C,3,45,FAGR,1,9.4
Stevens Brook (Plummers Ledge),5/15,C,3,45,FAGR,1,5.5
Stevens Brook (Plummers Ledge),5/15,C,3,45,FAGR,1,4.1
Stevens Brook (Plummers Ledge),5/15,C,3,45,FAGR,1,3.6
Stevens Brook (Plummers Ledge),5/15,C,3,45,FAGR,1,33.7
Stevens Brook (Plummers Ledge),5/15,C,3,45,FAGR,1,4.6
Stevens Brook (Plummers Ledge),5/15,C,3,45,FAGR,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,3,5,FAGR,1,3.7
Stevens Brook (Plummers Ledge),5/15,C,3,5,FAGR,1,2.1
Stevens Brook (Plummers Ledge),5/15,C,3,5,FAGR,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,3,5,FAGR,1,3.1
Stevens Brook (Plummers Ledge),5/15,C,3,5,FAGR,1,2
Stevens Brook (Plummers Ledge),5/15,C,3,5,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,3,5,QURU,1,24.4
Stevens Brook (Plummers Ledge),5/15,C,3,5,ACRU,1,13
Stevens Brook (Plummers Ledge),5/15,C,3,5,ACRU,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,3,5,ACRU,1,3.3
Stevens Brook (Plummers Ledge),5/15,C,3,5,FAGR,1,19.6
Stevens Brook (Plummers Ledge),5/15,C,3,5,QURU,1,44.3
Stevens Brook (Plummers Ledge),5/15,C,3,55,FAGR,1,30.5
Stevens Brook (Plummers Ledge),5/15,C,3,55,FAGR,1,3.6
Stevens Brook (Plummers Ledge),5/15,C,3,55,FAGR,1,4.2
Stevens Brook (Plummers Ledge),5/15,C,3,55,BEPO,1,26.2
Stevens Brook (Plummers Ledge),5/15,C,3,55,ACPE,1,6.8
Stevens Brook (Plummers Ledge),5/15,C,3,55,PIRU,1,8
Stevens Brook (Plummers Ledge),5/15,C,3,55,FAGR,1,5.5
Stevens Brook (Plummers Ledge),5/15,C,3,55,FAGR,1,3
Stevens Brook (Plummers Ledge),5/15,C,3,55,FAGR,1,5.8
Stevens Brook (Plummers Ledge),5/15,C,3,55,FAGR,1,4.8
Stevens Brook (Plummers Ledge),5/15,C,3,55,FAGR,1,4.7
Stevens Brook (Plummers Ledge),5/15,C,3,55,FAGR,1,12
Stevens Brook (Plummers Ledge),5/15,C,3,55,FAGR,1,10
Stevens Brook (Plummers Ledge),5/15,C,3,55,QURU,1,41.9
Stevens Brook (Plummers Ledge),5/15,C,3,55,FAGR,1,14
Stevens Brook (Plummers Ledge),5/15,C,3,55,FAGR,1,15
Stevens Brook (Plummers Ledge),5/15,C,3,55,ACPE,1,2.9
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,10.9
Stevens Brook (Plummers Ledge),5/15,C,3,65,ACPE,1,12.3
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,5.2
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,2.4
Stevens Brook (Plummers Ledge),5/15,C,3,65,ACPE,1,2.1
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,2.7
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,11.7
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,4.7
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,8.6
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,0,2.2
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,3.6
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,4.2
Stevens Brook (Plummers Ledge),5/15,C,3,65,QURU,1,13.6
Stevens Brook (Plummers Ledge),5/15,C,3,65,ACPE,1,3
Stevens Brook (Plummers Ledge),5/15,C,3,65,ACPE,1,4.1
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,9.3
Stevens Brook (Plummers Ledge),5/15,C,3,65,ACPE,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,4.4
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,3,65,QURU,1,49.8
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,4.5
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,15.4
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,9.9
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,4.2
Stevens Brook (Plummers Ledge),5/15,C,3,65,FAGR,1,4.4
Stevens Brook (Plummers Ledge),5/15,C,3,75,PIST,1,50.3
Stevens Brook (Plummers Ledge),5/15,C,3,75,ACPE,1,3.3
Stevens Brook (Plummers Ledge),5/15,C,3,75,FAGR,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,3,75,FAGR,1,3.5
Stevens Brook (Plummers Ledge),5/15,C,3,75,FAGR,1,6.3
Stevens Brook (Plummers Ledge),5/15,C,3,75,FAGR,1,13.6
Stevens Brook (Plummers Ledge),5/15,C,3,75,OSVI,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,3,75,FAGR,1,3.9
Stevens Brook (Plummers Ledge),5/15,C,3,75,FAGR,1,3.3
Stevens Brook (Plummers Ledge),5/15,C,3,75,FAGR,1,2.9
Stevens Brook (Plummers Ledge),5/15,C,3,75,ACPE,1,3.6
Stevens Brook (Plummers Ledge),5/15,C,3,75,ACPE,1,2.1
Stevens Brook (Plummers Ledge),5/15,C,3,75,FAGR,1,4.3
Stevens Brook (Plummers Ledge),5/15,C,3,75,ACPE,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,3,75,ACPE,1,2
Stevens Brook (Plummers Ledge),5/15,C,3,75,ACPE,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,4,15,QURU,1,30.2
Stevens Brook (Plummers Ledge),5/15,C,4,15,QURU,1,30.4
Stevens Brook (Plummers Ledge),5/15,C,4,15,ACSA,1,11
Stevens Brook (Plummers Ledge),5/15,C,4,15,PIST,1,2.6
Stevens Brook (Plummers Ledge),5/15,C,4,15,QURU,1,32.4
Stevens Brook (Plummers Ledge),5/15,C,4,15,FRAM,1,4.9
Stevens Brook (Plummers Ledge),5/15,C,4,25,FAGR,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,4,25,FAGR,1,3.1
Stevens Brook (Plummers Ledge),5/15,C,4,25,FAGR,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,4,25,QURU,1,27.7
Stevens Brook (Plummers Ledge),5/15,C,4,25,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,4,25,ACRU,1,41.4
Stevens Brook (Plummers Ledge),5/15,C,4,25,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,4,35,QURU,1,41.3
Stevens Brook (Plummers Ledge),5/15,C,4,35,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,4,35,FAGR,1,2.4
Stevens Brook (Plummers Ledge),5/15,C,4,35,QURU,1,44.2
Stevens Brook (Plummers Ledge),5/15,C,4,35,FAGR,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,4,35,FAGR,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,4,35,PIST,1,2.1
Stevens Brook (Plummers Ledge),5/15,C,4,35,PIST,1,61.2
Stevens Brook (Plummers Ledge),5/15,C,4,45,ACRU,1,22.7
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,2.2
Stevens Brook (Plummers Ledge),5/15,C,4,45,ACRU,1,30.8
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,2.4
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,2.5
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,3.5
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,2.7
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,2.7
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,3.1
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,3.5
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,3
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,2.8
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,2.3
Stevens Brook (Plummers Ledge),5/15,C,4,45,FAGR,1,2
